#name	ftp_path	biosample	species	assembly_level
Nitrosos_sp_GCA_036257315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/257/315/GCA_036257315.1_ASM3625731v1/	SAMN37955433	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036259735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/259/735/GCA_036259735.1_ASM3625973v1/	SAMN37955311	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036259955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/259/955/GCA_036259955.1_ASM3625995v1/	SAMN37955302	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036263195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/263/195/GCA_036263195.1_ASM3626319v1/	SAMN37955475	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036263335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/263/335/GCA_036263335.1_ASM3626333v1/	SAMN37955471	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036373855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/373/855/GCA_036373855.1_ASM3637385v1/	SAMN37961133	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036373895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/373/895/GCA_036373895.1_ASM3637389v1/	SAMN37961131	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036374975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/374/975/GCA_036374975.1_ASM3637497v1/	SAMN37961079	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036378195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/378/195/GCA_036378195.1_ASM3637819v1/	SAMN37961189	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036381375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/381/375/GCA_036381375.1_ASM3638137v1/	SAMN37961342	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036397675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/397/675/GCA_036397675.1_ASM3639767v1/	SAMN37960514	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036404295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/404/295/GCA_036404295.1_ASM3640429v1/	SAMN37959558	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036406795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/406/795/GCA_036406795.1_ASM3640679v1/	SAMN37959568	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036506095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/506/095/GCA_036506095.1_ASM3650609v1/	SAMN37957943	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036519825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/519/825/GCA_036519825.1_ASM3651982v1/	SAMN37962565	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036554645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/554/645/GCA_036554645.1_ASM3655464v1/	SAMN37958909	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036556405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/556/405/GCA_036556405.1_ASM3655640v1/	SAMN37958821	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036556705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/556/705/GCA_036556705.1_ASM3655670v1/	SAMN37958809	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036560205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/560/205/GCA_036560205.1_ASM3656020v1/	SAMN37959034	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036566425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/566/425/GCA_036566425.1_ASM3656642v1/	SAMN37955219	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_036722435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/722/435/GCA_036722435.1_ASM3672243v1/	SAMN28745882	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_036732945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/732/945/GCA_036732945.1_ASM3673294v1/	SAMN28746360	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_036741615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/741/615/GCA_036741615.1_ASM3674161v1/	SAMN28746791	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_036741635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/741/635/GCA_036741635.1_ASM3674163v1/	SAMN28746792	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_036769175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/769/175/GCA_036769175.1_ASM3676917v1/	SAMN28748046	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_036844865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/844/865/GCA_036844865.1_ASM3684486v1/	SAMN28751609	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_037439405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/439/405/GCA_037439405.1_ASM3743940v1/	SAMN31096926	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_037441265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/441/265/GCA_037441265.1_ASM3744126v1/	SAMN31096937	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_037443975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/443/975/GCA_037443975.1_ASM3744397v1/	SAMN31096948	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_037447015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/447/015/GCA_037447015.1_ASM3744701v1/	SAMN31096959	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_038201105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/201/105/GCA_038201105.1_ASM3820110v1/	SAMN40033984	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_038825055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/825/055/GCA_038825055.1_ASM3882505v1/	SAMN36039091	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_038869115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/869/115/GCA_038869115.1_ASM3886911v1/	SAMN36037755	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_038869835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/869/835/GCA_038869835.1_ASM3886983v1/	SAMN36037719	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_039793455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/793/455/GCA_039793455.1_ASM3979345v1/	SAMN39982105	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_039793485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/793/485/GCA_039793485.1_ASM3979348v1/	SAMN39982102	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_039793805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/793/805/GCA_039793805.1_ASM3979380v1/	SAMN39982124	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_039938515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/938/515/GCA_039938515.1_ASM3993851v1/	SAMN41458329	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_039938535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/938/535/GCA_039938535.1_ASM3993853v1/	SAMN41458328	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_039938555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/938/555/GCA_039938555.1_ASM3993855v1/	SAMN41458333	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_039938575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/938/575/GCA_039938575.1_ASM3993857v1/	SAMN41458327	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_039938595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/938/595/GCA_039938595.1_ASM3993859v1/	SAMN41458331	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_039938615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/938/615/GCA_039938615.1_ASM3993861v1/	SAMN41458330	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_039938635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/938/635/GCA_039938635.1_ASM3993863v1/	SAMN41458332	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_039961795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/961/795/GCA_039961795.1_ASM3996179v1/	SAMN14837121	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_040289585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/289/585/GCA_040289585.1_ASM4028958v1/	SAMN08469485	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_045808805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/808/805/GCA_045808805.1_ASM4580880v1/	SAMN41400140	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045808825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/808/825/GCA_045808825.1_ASM4580882v1/	SAMN41400139	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/285/GCA_045809285.1_ASM4580928v1/	SAMN41400138	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/305/GCA_045809305.1_ASM4580930v1/	SAMN41400137	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/325/GCA_045809325.1_ASM4580932v1/	SAMN41400134	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/345/GCA_045809345.1_ASM4580934v1/	SAMN41400135	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/365/GCA_045809365.1_ASM4580936v1/	SAMN41400136	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/385/GCA_045809385.1_ASM4580938v1/	SAMN41400133	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/405/GCA_045809405.1_ASM4580940v1/	SAMN41400132	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/425/GCA_045809425.1_ASM4580942v1/	SAMN41400129	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/445/GCA_045809445.1_ASM4580944v1/	SAMN41400128	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/465/GCA_045809465.1_ASM4580946v1/	SAMN41400131	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/485/GCA_045809485.1_ASM4580948v1/	SAMN41400130	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/505/GCA_045809505.1_ASM4580950v1/	SAMN41400127	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/525/GCA_045809525.1_ASM4580952v1/	SAMN41400126	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/545/GCA_045809545.1_ASM4580954v1/	SAMN41400124	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/565/GCA_045809565.1_ASM4580956v1/	SAMN41400123	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/585/GCA_045809585.1_ASM4580958v1/	SAMN41400125	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/605/GCA_045809605.1_ASM4580960v1/	SAMN41400122	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_045809625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/809/625/GCA_045809625.1_ASM4580962v1/	SAMN41400121	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_046714335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/714/335/GCA_046714335.1_ASM4671433v1/	SAMN45898094	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_048594565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/594/565/GCA_048594565.1_ASM4859456v1/	SAMN47125248	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_050748585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/585/GCA_050748585.1_ASM5074858v1/	SAMN48691620	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_050748765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/765/GCA_050748765.1_ASM5074876v1/	SAMN48691624	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_050748825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/825/GCA_050748825.1_ASM5074882v1/	SAMN48691621	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_050748905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/905/GCA_050748905.1_ASM5074890v1/	SAMN48691626	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_050748925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/925/GCA_050748925.1_ASM5074892v1/	SAMN48691622	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_050748945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/945/GCA_050748945.1_ASM5074894v1/	SAMN48691623	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_050748965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/965/GCA_050748965.1_ASM5074896v1/	SAMN48691625	Nitrososphaera sp.	Scaffold
Nitrosos_sp_GCA_050748985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/985/GCA_050748985.1_ASM5074898v1/	SAMN48691616	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_050749005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/005/GCA_050749005.1_ASM5074900v1/	SAMN48691618	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_050749025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/025/GCA_050749025.1_ASM5074902v1/	SAMN48691619	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_050749045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/045/GCA_050749045.1_ASM5074904v1/	SAMN48691617	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_052038215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/038/215/GCA_052038215.1_ASM5203821v1/	SAMN49671100	Nitrososphaera sp.	Contig
Nitrosos_sp_GCA_055647405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/647/405/GCA_055647405.1_ASM5564740v1/	SAMN54997262	Nitrososphaera sp.	Contig
Nitrosos_vie_EN76_GCF_000698785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/698/785/GCF_000698785.1_ASM69878v1/	SAMN02721150	Nitrososphaera viennensis	Complete Genome
Nitrosos_vie_PLX03_GCF_024760425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/760/425/GCF_024760425.1_ASM2476042v1/	SAMN30360716	Nitrososphaera viennensis	Complete Genome
Nitrosos_vie_PLX03_GCF_025244945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/244/945/GCF_025244945.1_ASM2524494v1/	SAMN30723098	Nitrososphaera viennensis	Complete Genome
Nitrosot_dev_GCA_025450535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/450/535/GCA_025450535.1_ASM2545053v1/	SAMN30436130	Nitrosotalea devaniterrae	Contig
Nitrosot_dev_GCA_900065925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/065/925/GCA_900065925.1_NDEV.embl.gz/	SAMEA3577360	Nitrosotalea devaniterrae	Complete Genome
Nitrosot_sin_GCA_037916125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/916/125/GCA_037916125.1_ASM3791612v1/	SAMN38376970	Nitrosotalea sinensis	Contig
Nitrosot_sin_GCF_900143675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/143/675/GCF_900143675.1_Candidatus_Nitrosotalea_sinensis_Nd2_whole_genome/	SAMEA20449918	Nitrosotalea sinensis	Contig
Nitrosot_sp_FS_GCA_011319475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/319/475/GCA_011319475.1_ASM1131947v1/	SAMN09786339	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_020725315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/725/315/GCA_020725315.1_ASM2072531v1/	SAMN22209262	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_022545805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/545/805/GCA_022545805.1_ASM2254580v1/	SAMN24474494	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_023251295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/251/295/GCA_023251295.1_ASM2325129v1/	SAMN19017087	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_023251565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/251/565/GCA_023251565.1_ASM2325156v1/	SAMN19017076	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_023251795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/251/795/GCA_023251795.1_ASM2325179v1/	SAMN19017065	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_023252235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/252/235/GCA_023252235.1_ASM2325223v1/	SAMN19017043	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_023252335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/252/335/GCA_023252335.1_ASM2325233v1/	SAMN23314868	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_023252345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/252/345/GCA_023252345.1_ASM2325234v1/	SAMN23314867	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_023252415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/252/415/GCA_023252415.1_ASM2325241v1/	SAMN23314865	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_025449485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/449/485/GCA_025449485.1_ASM2544948v1/	SAMN30436182	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_025451075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/451/075/GCA_025451075.1_ASM2545107v1/	SAMN30436228	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_025451665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/451/665/GCA_025451665.1_ASM2545166v1/	SAMN30436198	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_025934095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/934/095/GCA_025934095.1_ASM2593409v1/	SAMN20133165	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_025980305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/980/305/GCA_025980305.1_ASM2598030v1/	SAMN20133138	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_027307105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/307/105/GCA_027307105.1_ASM2730710v1/	SAMN28228164	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_027307185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/307/185/GCA_027307185.1_ASM2730718v1/	SAMN28228156	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_027309505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/309/505/GCA_027309505.1_ASM2730950v1/	SAMN28081247	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_027309515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/309/515/GCA_027309515.1_ASM2730951v1/	SAMN28081246	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_027311215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/311/215/GCA_027311215.1_ASM2731121v1/	SAMN28081162	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_027387055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/387/055/GCA_027387055.1_ASM2738705v1/	SAMN28407497	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_027457165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/457/165/GCA_027457165.1_ASM2745716v1/	SAMN29407394	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_028580875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/580/875/GCA_028580875.1_ASM2858087v1/	SAMN23798207	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_029850515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/850/515/GCA_029850515.1_ASM2985051v1/	SAMN32097023	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_031296345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/296/345/GCA_031296345.1_ASM3129634v1/	SAMN32778914	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_033853455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/853/455/GCA_033853455.1_ASM3385345v1/	SAMN37852466	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_033853835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/853/835/GCA_033853835.1_ASM3385383v1/	SAMN37852457	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035252445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/252/445/GCA_035252445.1_ASM3525244v1/	SAMN37964917	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035252645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/252/645/GCA_035252645.1_ASM3525264v1/	SAMN37964911	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035255545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/255/545/GCA_035255545.1_ASM3525554v1/	SAMN37964825	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035277985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/277/985/GCA_035277985.1_ASM3527798v1/	SAMN37964007	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035492915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/492/915/GCA_035492915.1_ASM3549291v1/	SAMN37937124	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035515715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/515/715/GCA_035515715.1_ASM3551571v1/	SAMN37936920	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035519235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/519/235/GCA_035519235.1_ASM3551923v1/	SAMN37936810	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035519555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/519/555/GCA_035519555.1_ASM3551955v1/	SAMN37936797	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035534295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/534/295/GCA_035534295.1_ASM3553429v1/	SAMN37939800	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035549435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/549/435/GCA_035549435.1_ASM3554943v1/	SAMN37956826	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035605635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/605/635/GCA_035605635.1_ASM3560563v1/	SAMN37969895	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035622815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/622/815/GCA_035622815.1_ASM3562281v1/	SAMN37945223	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035632075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/632/075/GCA_035632075.1_ASM3563207v1/	SAMN37945558	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035652795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/652/795/GCA_035652795.1_ASM3565279v1/	SAMN37963498	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035654335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/654/335/GCA_035654335.1_ASM3565433v1/	SAMN37970247	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035687505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/687/505/GCA_035687505.1_ASM3568750v1/	SAMN37970241	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035690685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/690/685/GCA_035690685.1_ASM3569068v1/	SAMN37963297	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035763105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/763/105/GCA_035763105.1_ASM3576310v1/	SAMN37960985	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_035764145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/764/145/GCA_035764145.1_ASM3576414v1/	SAMN37960934	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_036278495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/278/495/GCA_036278495.1_ASM3627849v1/	SAMN37961672	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_036279135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/279/135/GCA_036279135.1_ASM3627913v1/	SAMN37961641	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_041483595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/483/595/GCA_041483595.1_ASM4148359v1/	SAMN42946213	Nitrosotalea sp.	Contig
